processing,Li_average,Hf_average,Ti_average,Pb_average,Sb_average,Bi_average,Al_average,Sn_average,Ni_average,Mn_average,Mg_average,Cr_average,Si_average,Cu_average,Zn_average,Fe_average,O_average,Ag_average,P_average,Se_average,Co_average,Be_average,Zr_average,S_average,Te_average,C_average,As_average,Other_average,Nb_average,Cd_average,B_average,thermal_conductivity_average_W
1,0,0,0,0.09,0,0,0,0,12.25,0.5,0,0,0,59,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,18,0.5,0,0,0,55,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.5
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,95,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,90,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,85,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,80,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0.07,0,0,0,0,0,0,0,0,0,70,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167
1,0,0,0,0,0,0,10,0.1,4.75,0.75,0,0,0.125,80.9,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,39
1,0,0,0,0.025,0,0,0,0,31,0.5,0,0,0,67.05,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,28
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.398,0,0,0,0,0.008,0,0,0,0,0,0.55,0,0,0,0,0,0,360
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5965,0,0,0,0,0.0035,0,0,0,0,0.35,0,0,0,0.05,0,0,0,370
1,0,0,0,0.1,0,0,0,0.75,0,0,0,0,0,60.5,38.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,0,0,0,10,0.1,4.75,0.75,0,0,0.125,80.9,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,39
1,0,0,0,0.025,0,0,0,0,0.3,0.9,0,0,3.3,94.1,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,36
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.5965,0,0,0,0,0.0035,0,0,0,0,0.35,0,0,0,0.05,0,0,0,370
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.975,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9745,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9365,0,0,0.0005,0.0385,0,0,0,0,0,0,0,0,0,0.025,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8725,0,0,0.0005,0.1025,0,0,0,0,0,0,0,0,0,0.025,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9115,0,0,0,0.0385,0,0,0,0,0,0,0,0,0,0.05,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8475,0,0,0,0.1025,0,0,0,0,0,0,0,0,0,0.05,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.948,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0.015,0,0,0,0,0,0,0,0,0,95,4.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,230
1,0,0,0,0.025,0,0,0,0,0,0,0,0,0,85,14.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,160
1,0,0,0,0.025,0,0,0,0,0,0,0,0,0,80,19.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,140
1,0,0,0,0.035,0,0.00295,0,0,0,0,0,0,0,70,29.8,0.025,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.075,0,0,0,0,0,0,0,0,0,66.25,33.5,0.025,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.15,0,0,0,0,0,0,0,0,0,61,38.65,0.035,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.025,0,0,0,5.15,0,0,0,0,0,94.2,0.15,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,77
1,0,0,0,0.025,0,0,0,8,0,0,0,0,0,91.4,0.1,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,62
1,0,0,0,4,0,0,0,4,0,0,0,0,0,88.45,3,0.05,0,0,0.255,0,0,0,0,0,0,0,0,0.25,0,0,0,86
1,0,0,0,0.025,0,0,0,0,0.3,0.9,0,0,3.3,94.1,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,36
1,0,0,0,0.025,0,0,0,0,10,0.5,0,0,0,87.35,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,44
1,0,0,0,0.025,0,0,0,0,21,0.5,0,0,0,77,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,43
1,0,0,0,0.025,0,0,0,0,31,0.5,0,0,0,67.05,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,28
1,0,0,0,0.025,0,0,0,2.3,9.5,0.1,0,0,0,87.45,0.25,0.3,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,54
1,0,0,0,0.1,0,0,0,0.75,0,0,0,0,0,60.5,38.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,37.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,99.995,0.00005,0,0.00025,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.975,0,0,0.0005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9745,0,0,0,0,0.003,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9365,0,0,0.0005,0.0385,0,0,0,0,0,0,0,0,0,0.025,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8725,0,0,0.0005,0.1025,0,0,0,0,0,0,0,0,0,0.025,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.9115,0,0,0,0.0385,0,0,0,0,0,0,0,0,0,0.05,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.8475,0,0,0,0.1025,0,0,0,0,0,0,0,0,0,0.05,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.948,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,10,0.1,4.75,0.75,0,0,0.125,80.9,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,39
1,0,0,0,0,0,0,10,0.1,4.75,0.75,0,0,0.125,80.9,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,39
1,0,0,0,0.015,0,0,0,0,0,0,0,0,0,97.3,0.125,2.35,0,0,0.0825,0,0,0,0,0,0,0,0,0.1,0,0,0,260
1,0,0,0,0.025,0,0,0,0,0,0.35,0,0,1.4,96.85,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,57
1,0,0,0,0.025,0,0,0,0,0.3,0.9,0,0,3.3,94.1,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,36
1,0,0,0,0.015,0,0,0,0,0,0,0,0,0,97.3,0.125,2.35,0,0,0.0825,0,0,0,0,0,0,0,0,0.1,0,0,0,260
1,0,0,0,0.475,0,0,0,0,0,0,0,0,0,63.5,35.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,1.15,0,0,0,0,0,0,0,0,0,63.5,35.1,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,2,0,0,0,0,0,0,0,0,0,63.5,34.25,0.075,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,2,0,0,0,0,0,0,0,0,0,61.5,36.2,0.05,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,120
1,0,0,0,3.1,0,0,0,0,0,0,0,0,0,61.5,35,0.175,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,120
1,0,0,0,0.1,0,0,0,0.75,0,0,0,0,0,60.5,38.4,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,0.7,0,0,0,0.75,0,0,0,0,0,60.5,37.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,120
1,0,0,0,0.025,0,0,0,5.15,0,0,0,0,0,94.2,0.15,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,77
1,0,0,0,0.025,0,0,0,4.2,0,0,0,0,0,95.15,0.15,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,84
1,0,0,0,0.025,0,0,0,6,0,0,0,0,0,93.35,0.15,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,66
1,0,0,0,0.025,0,0,0,8,0,0,0,0,0,91.4,0.1,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,62
1,0,0,0,1,0,0,0,4.65,0,0,0,0,0,93.75,0.15,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,69
1,0,0,0,4,0,0,0,4,0,0,0,0,0,88.45,3,0.05,0,0,0.255,0,0,0,0,0,0,0,0,0.25,0,0,0,86
1,0,0,0,0.025,0,0,0,0,0,0.35,0,0,1.4,96.85,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,57
1,0,0,0,0.1,0,0,4.5,0.25,0,3.75,0,0,0,65.5,27.15,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,99
1,0,0,0,0.025,0,0,0,0,10,0.5,0,0,0,87.35,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,44
1,0,0,0,0.15,0,0,0,0,0,0,0,0,0,61,38.65,0.035,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.025,0,0,0,0,0,0.35,0,0,1.4,96.85,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,57
1,0,0,0,0.025,0,0,0,0,0.3,0.9,0,0,3.3,94.1,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,36
1,0,0,0,0.025,0,0,0,0,21,0.5,0,0,0,77,0.5,0.75,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,43
1,0,0,0,0.025,0,0,0,0,31,0.5,0,0,0,67.05,0.5,0.7,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,28
1,0,0,0,0.015,0,0,0,0,0,0,0,0,0,97.3,0.125,2.35,0,0,0.0825,0,0,0,0,0,0,0,0,0.1,0,0,0,260
1,0,0,0,0.035,0,0.00295,0,0,0,0,0,0,0,70,29.8,0.025,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.025,0,0,0,0,0,0.35,0,0,1.4,96.85,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,57
1,0,0,0,0.025,0,0,0,0,0.3,0.9,0,0,3.3,94.1,0.75,0.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,36
1,0,0,0,0.05,0,0,0,0,12.25,0.25,0,0,0,59,28.1,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,45
1,0,0,0,0.025,0,0,0,0,18,0.25,0,0,0,55,26.35,0.125,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,29
1,0,0,0,0.0005,0,0,0,0,0,0,0,0,0,99.995,0.00005,0,0.00025,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,390
1,0,0,0,0,0,0,0,0,0,0,0,0,0,99.398,0,0,0,0,0.008,0,0,0,0,0,0.55,0,0,0,0,0,0,360
1,0,0,0,0,0,0,0,0,0,0,0,0,0,98.95,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,0,360
1,0,0,0,0.015,0,0,0,0,0,0,0,0,0,95,4.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,230
1,0,0,0,0.025,0,0,0,0,0,0,0,0,0,90,9.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,190
1,0,0,0,0.025,0,0,0,0,0,0,0,0,0,85,14.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,160
1,0,0,0,0.025,0,0,0,0,0,0,0,0,0,80,19.85,0.025,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,140
1,0,0,0,0.035,0,0.00295,0,0,0,0,0,0,0,70,29.8,0.025,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.075,0,0,0,0,0,0,0,0,0,66.25,33.5,0.025,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.025,0,0,0,5.15,0,0,0,0,0,94.2,0.15,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,77
1,0,0,0,0.025,0,0,0,8,0,0,0,0,0,91.4,0.1,0.05,0,0,0.19,0,0,0,0,0,0,0,0,0.25,0,0,0,62
1,0,0,0,0.025,0,0,0,0,10,0.5,0,0,0,87.35,0.5,1.4,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,44
1,0,0,0,0.035,0,0.00295,0,0,0,0,0,0,0,70,29.8,0.025,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,120
1,0,0,0,0.4,0,0,0.1,0,0.4,0,0,0,0.1,96.65,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0.4,0,0,0.1,0.125,1.2,0,0,0,0.1,97.2,0,0.1,0,0,0,0,0,0.325,0.25,0,0,0,0,0.25,0,0,0,220
1,0,0,0,0,0,0,0.1,0,1.8,0,0,0,0.1,97.15,0,0.05,0,0,0,0,0.15,0.4,0,0,0,0,0,0.25,0,0,0,225
1,0,0,0,0.025,0,0,0,0,0,0,0,0.9,0.05,99,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.3,0,0,0,0,0.2,1.725,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.3,0,0,0,0,0.2,1.725,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.3,0,0,0,0,0.2,1.725,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,1.1,0,0,0.1,0,0.4,0,0,0,0.1,96.65,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0.4,0,0,0.1,0.125,1.2,0,0,0,0.1,97.2,0,0.1,0,0,0,0,0,0.325,0.25,0,0,0,0,0.25,0,0,0,220
1,0,0,0,0.025,0,0,0,0,0,0,0,0.9,0.05,99,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
1,0,0,0,0.4,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,2,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,1.1,0,0,0.1,0,0.4,0,0,0,0.1,96.65,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0.4,0,0,0.1,0.125,1.2,0,0,0,0.1,97.2,0,0.1,0,0,0,0,0,0.325,0.25,0,0,0,0,0.25,0,0,0,220
1,0,0,0,0,0,0,0.1,0,1.8,0,0,0,0.1,97.15,0,0.05,0,0,0,0,0.15,0.4,0,0,0,0,0,0.25,0,0,0,225
1,0,0,0,0.025,0,0,0,0,0,0,0,0.9,0.05,99,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0.025,0,0,0,0,3.2,0.05,0.175,0,0.725,95.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,170
1,0,0,0,0.4,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,1.1,0,0,0.1,0,0.4,0,0,0,0.1,96.65,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0.4,0,0,0.1,0.125,1.2,0,0,0,0.1,97.2,0,0.1,0,0,0,0,0,0.325,0.25,0,0,0,0,0.25,0,0,0,220
1,0,0,0,0,0,0,0.1,0,0,0,0,0,0.1,96.4,0,0.05,0,0,0,0,2.35,0.55,0.26,0,0,0,0,0.25,0,0,0,212.5
1,0,0,0,0,0,0,0.1,0,1.8,0,0,0,0.1,97.15,0,0.05,0,0,0,0,0.15,0.4,0,0,0,0,0,0.25,0,0,0,213.5
1,0,0,0,0.025,0,0,0,0,0,0,0,0.9,0.05,99,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0.025,0,0,0,0,3.2,0.05,0.175,0,0.725,95.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,170
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0.025,0,0,0,0,3.2,0.05,0.175,0,0.725,95.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,170
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.25,98.17,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.25,0,0,0,260
1,0,0,0,0.025,0,0,0,0,3.2,0.05,0.175,0,0.725,95.1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,170
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.25,98.17,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.25,0,0,0,260
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.2,0,0,0,0,0,1.9,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.25,0,0.2,0,0,0,0,0,1.7,0,0,0,0,0,0.25,0,0,0,110
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.25,98.17,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.25,0,0,0,260
1,0,0,0,0,0,0,0.1,0,0.4,0,0,0,0.1,97.05,0,0.3,0,0,0,0,0.2,1.9,0,0,0,0,0,0.25,0,0,0,107.5
1,0,0,0,0,0,0,0,0,1.3,0,0,0,0.25,98.17,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0.25,0,0,0,260
1,0,0,0,0,0,0,10,0.1,4.75,0.75,0,0,0.125,80.9,0.15,3,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,39
